Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;Listenplatz;jahr
Markus;Wetzler;1972;Die PARTEI;-1;Nordrhein-Westfalen;87;2021
Björn;Große;1980;Die PARTEI;-1;Nordrhein-Westfalen;88;2021
Sebastian;Strzalka;1983;Die PARTEI;-1;Nordrhein-Westfalen;89;2021
Christof Matthias;Kämpf;1983;Die PARTEI;-1;Nordrhein-Westfalen;90;2021
Lars;Temme;1981;Die PARTEI;-1;Nordrhein-Westfalen;91;2021
Henning Klaus Heiko Ulrich;Koch;1971;Die PARTEI;-1;Nordrhein-Westfalen;92;2021
Sascha;Figorski;1979;Die PARTEI;-1;Nordrhein-Westfalen;93;2021
Christian;Hund;1994;Die PARTEI;-1;Nordrhein-Westfalen;94;2021
Kevin;Dierkes;1997;Die PARTEI;-1;Nordrhein-Westfalen;95;2021
Aaron Yannick;Kruedener;1997;Die PARTEI;-1;Nordrhein-Westfalen;96;2021
Michael;Siethoff;1970;Tierschutzpartei;-1;Nordrhein-Westfalen;1;2021
Angelika;Remiszewski;1957;Tierschutzpartei;-1;Nordrhein-Westfalen;2;2021
Michael;Badura;1962;Tierschutzpartei;-1;Nordrhein-Westfalen;3;2021
Gabriele;Etgeton;1959;Tierschutzpartei;-1;Nordrhein-Westfalen;4;2021
Akin;Öner;1970;Tierschutzpartei;-1;Nordrhein-Westfalen;5;2021
Stephanie;Linde;1976;Tierschutzpartei;-1;Nordrhein-Westfalen;6;2021
Klaus;Seidler;1957;Tierschutzpartei;-1;Nordrhein-Westfalen;7;2021
Sabine;Jeromin;1967;Tierschutzpartei;-1;Nordrhein-Westfalen;8;2021
Sebastian Eike;Everding;1983;Tierschutzpartei;-1;Nordrhein-Westfalen;9;2021
Sascha;Stinder;1972;Tierschutzpartei;-1;Nordrhein-Westfalen;10;2021
Jörg;Etgeton;1965;Tierschutzpartei;-1;Nordrhein-Westfalen;11;2021
Sandra;Leurs;1961;PIRATEN;-1;Nordrhein-Westfalen;1;2021
Wilk;Spieker;1967;PIRATEN;-1;Nordrhein-Westfalen;2;2021
Frank;Grenda;1967;PIRATEN;-1;Nordrhein-Westfalen;3;2021
Frank;Herrmann;1961;PIRATEN;-1;Nordrhein-Westfalen;4;2021
Kristian;Katzmarek;1994;PIRATEN;-1;Nordrhein-Westfalen;5;2021
Fabian;Holtappels;2002;PIRATEN;-1;Nordrhein-Westfalen;6;2021
Eric;Tiggemann;1970;PIRATEN;-1;Nordrhein-Westfalen;7;2021
Markus;Krafczyk;1978;FREIE WÄHLER;-1;Nordrhein-Westfalen;1;2021
Georg;Alsdorf;1975;FREIE WÄHLER;-1;Nordrhein-Westfalen;2;2021
Kai;Hemsteeg;1981;FREIE WÄHLER;-1;Nordrhein-Westfalen;3;2021
Johanna;Hellmann;1950;FREIE WÄHLER;-1;Nordrhein-Westfalen;4;2021
Torsten Rüdiger;Ilg;1970;FREIE WÄHLER;-1;Nordrhein-Westfalen;5;2021
Annette Ute Martina;Schrader-Schoutz;1954;FREIE WÄHLER;-1;Nordrhein-Westfalen;6;2021
Joachim Heinrich;Kluft;1962;FREIE WÄHLER;-1;Nordrhein-Westfalen;7;2021
Michael;Stehr;1966;FREIE WÄHLER;-1;Nordrhein-Westfalen;8;2021
Folke;Hellmig;1959;FREIE WÄHLER;-1;Nordrhein-Westfalen;9;2021
Kai;Funke;1991;FREIE WÄHLER;-1;Nordrhein-Westfalen;10;2021
Henrik;Dahlmann;1980;FREIE WÄHLER;-1;Nordrhein-Westfalen;11;2021
Olaf Albert Dietmar;Wirl;1967;FREIE WÄHLER;-1;Nordrhein-Westfalen;12;2021
Bastian;Nitsche;1974;FREIE WÄHLER;-1;Nordrhein-Westfalen;13;2021
Mathias;Huning;1969;FREIE WÄHLER;-1;Nordrhein-Westfalen;14;2021
Ulrich;Wokulat;1975;FREIE WÄHLER;-1;Nordrhein-Westfalen;15;2021
August Walter Michael;Müller;1949;FREIE WÄHLER;-1;Nordrhein-Westfalen;16;2021
Hans Werner;Schoutz;1949;FREIE WÄHLER;-1;Nordrhein-Westfalen;17;2021
Andreas;Walter;1962;FREIE WÄHLER;-1;Nordrhein-Westfalen;18;2021
Jan;Klein;1989;FREIE WÄHLER;-1;Nordrhein-Westfalen;19;2021
Ariane;Meise;1960;NPD;-1;Nordrhein-Westfalen;1;2021
Claus;Cremer;1979;NPD;-1;Nordrhein-Westfalen;2;2021
Melanie;Händelkes;1977;NPD;-1;Nordrhein-Westfalen;3;2021
Marion;Figge;1964;NPD;-1;Nordrhein-Westfalen;4;2021
Karl;Weise;1956;NPD;-1;Nordrhein-Westfalen;5;2021
Bruno;Kirchner;1953;NPD;-1;Nordrhein-Westfalen;6;2021
Willibert;Kunkel;1950;NPD;-1;Nordrhein-Westfalen;7;2021
Helmut;Gudat;1957;NPD;-1;Nordrhein-Westfalen;8;2021
Detlef;Fergee;1955;NPD;-1;Nordrhein-Westfalen;9;2021
Manfred;Aegenvoort;1944;NPD;-1;Nordrhein-Westfalen;10;2021
Jens Andreas;Geibel;1970;ÖDP;-1;Nordrhein-Westfalen;1;2021
Kurt;Rieder;1960;ÖDP;-1;Nordrhein-Westfalen;2;2021
Jan Nicolas;Weber;2000;ÖDP;-1;Nordrhein-Westfalen;3;2021
Julien;Eichhoff;1988;ÖDP;-1;Nordrhein-Westfalen;4;2021
Jeyaratnam;Caniceus;1966;ÖDP;-1;Nordrhein-Westfalen;5;2021
Markus Hubertus;Stamm;1970;ÖDP;-1;Nordrhein-Westfalen;6;2021
Rita Magdalena;Nowak;1957;ÖDP;-1;Nordrhein-Westfalen;7;2021
Alina Deborah Florence;Möller;1994;ÖDP;-1;Nordrhein-Westfalen;8;2021
Herbert Ernst;Einsiedler;1952;ÖDP;-1;Nordrhein-Westfalen;9;2021
Laura Aurelia Susanne;Brase;1993;ÖDP;-1;Nordrhein-Westfalen;10;2021
Christina Flora;Aldenhoven;1983;ÖDP;-1;Nordrhein-Westfalen;11;2021
Martin;Schauerte;1962;ÖDP;-1;Nordrhein-Westfalen;12;2021
Ina;Heift;1989;ÖDP;-1;Nordrhein-Westfalen;13;2021
Felix;Peretzke;1988;ÖDP;-1;Nordrhein-Westfalen;14;2021
Corinne;Enders;1958;ÖDP;-1;Nordrhein-Westfalen;15;2021
Werner;Roleff;1962;ÖDP;-1;Nordrhein-Westfalen;16;2021
Susanne;Ruff-Dietrich;1966;ÖDP;-1;Nordrhein-Westfalen;17;2021
Veronika;Berger;1966;ÖDP;-1;Nordrhein-Westfalen;18;2021
Istvan Jozsef;Bella;1945;ÖDP;-1;Nordrhein-Westfalen;19;2021
Gerhard Ernst;Lappe;1960;ÖDP;-1;Nordrhein-Westfalen;20;2021
Franz Dieter;Brockmann;1962;ÖDP;-1;Nordrhein-Westfalen;21;2021
Rüdiger-Renê;Keune;1959;ÖDP;-1;Nordrhein-Westfalen;22;2021
Marcell Peter;Fore;1978;ÖDP;-1;Nordrhein-Westfalen;23;2021
Ralf;Bartmann;1962;ÖDP;-1;Nordrhein-Westfalen;24;2021
Simon;Thomas;1992;V-Partei³;-1;Nordrhein-Westfalen;1;2021
Derya;Laug;1992;V-Partei³;-1;Nordrhein-Westfalen;2;2021
Leonard Joseph;Sieg;1965;V-Partei³;-1;Nordrhein-Westfalen;3;2021
Frederik Nikolas;Brützel;1991;V-Partei³;-1;Nordrhein-Westfalen;4;2021
Jörg;Frohberger;1988;V-Partei³;-1;Nordrhein-Westfalen;5;2021
Janine;Niederstrasser;1985;V-Partei³;-1;Nordrhein-Westfalen;6;2021
Christoph-Johannes;Emschermann;1964;V-Partei³;-1;Nordrhein-Westfalen;7;2021
Tim;Tielkes;1989;Gesundheitsforschung;-1;Nordrhein-Westfalen;1;2021
Saif;Al Basri;1989;Gesundheitsforschung;-1;Nordrhein-Westfalen;2;2021
Karl-Friedrich;Harter;1965;Gesundheitsforschung;-1;Nordrhein-Westfalen;3;2021
Jana Esther;Morawetz;1965;Gesundheitsforschung;-1;Nordrhein-Westfalen;4;2021
Heiko;Matamaru;1975;Gesundheitsforschung;-1;Nordrhein-Westfalen;5;2021
Patrick Johannes;Eckert;1989;Gesundheitsforschung;-1;Nordrhein-Westfalen;6;2021
Martin;Ungar;1955;Gesundheitsforschung;-1;Nordrhein-Westfalen;7;2021
Gabriele;Fechtner;1977;MLPD;-1;Nordrhein-Westfalen;1;2021
Erhan;Aktürk;1965;MLPD;-1;Nordrhein-Westfalen;2;2021
Anna Katharina;Vöhringer;1995;MLPD;-1;Nordrhein-Westfalen;3;2021
Fritz Peter;Ullmann;1979;MLPD;-1;Nordrhein-Westfalen;4;2021
Esther;Engel;1968;MLPD;-1;Nordrhein-Westfalen;5;2021
Peter;Römmele;1977;MLPD;-1;Nordrhein-Westfalen;6;2021
Sarah-Ines;Rißmann;1984;MLPD;-1;Nordrhein-Westfalen;7;2021
Günter Manfred;Belka;1959;MLPD;-1;Nordrhein-Westfalen;8;2021
Inessa;Kober;1991;MLPD;-1;Nordrhein-Westfalen;9;2021
Ulrich;Achenbach;1954;MLPD;-1;Nordrhein-Westfalen;10;2021
Hannes;Stockert;1972;MLPD;-1;Nordrhein-Westfalen;11;2021
Dirk;Willing;1971;MLPD;-1;Nordrhein-Westfalen;12;2021
Thomas;Kistermann;1970;MLPD;-1;Nordrhein-Westfalen;13;2021
Quo-Chir;Luong;1987;MLPD;-1;Nordrhein-Westfalen;14;2021
Felix;Keil;1998;MLPD;-1;Nordrhein-Westfalen;15;2021
Dagmar Petra Letizia;Eberhard-Forschner;1953;MLPD;-1;Nordrhein-Westfalen;16;2021
Roland Matthäus;Meister;1953;MLPD;-1;Nordrhein-Westfalen;17;2021
Günther;Bittel;1953;MLPD;-1;Nordrhein-Westfalen;18;2021
Gerhard;Labatzki;1954;MLPD;-1;Nordrhein-Westfalen;19;2021
Vesna;Buljevic;1954;MLPD;-1;Nordrhein-Westfalen;20;2021
Willi Alfred;Mast;1947;MLPD;-1;Nordrhein-Westfalen;21;2021
Michael Hans;May;1949;MLPD;-1;Nordrhein-Westfalen;22;2021
Wolfgang;Wöhrmann;1952;MLPD;-1;Nordrhein-Westfalen;23;2021
Ernst Albert;Herbert;1952;MLPD;-1;Nordrhein-Westfalen;24;2021
Leonard;Niesik;1996;Die Humanisten;-1;Nordrhein-Westfalen;1;2021
Julia Fabienne;Sandkühler;1995;Die Humanisten;-1;Nordrhein-Westfalen;2;2021
Falko;Bartsch;1989;Die Humanisten;-1;Nordrhein-Westfalen;3;2021
Sigrid;Lichtenberg;1973;Die Humanisten;-1;Nordrhein-Westfalen;4;2021
Nikola;Jancic;1993;Die Humanisten;-1;Nordrhein-Westfalen;5;2021
Mechthild Theodora;Zimmermann;1967;Die Humanisten;-1;Nordrhein-Westfalen;6;2021
Marc;Zimmermann;1966;Die Humanisten;-1;Nordrhein-Westfalen;7;2021
Melina;Juppe;1998;Die Humanisten;-1;Nordrhein-Westfalen;8;2021
Jörg Dietrich;Wilmer;1968;Die Humanisten;-1;Nordrhein-Westfalen;9;2021
Paul Moritz;Franke;2001;Die Humanisten;-1;Nordrhein-Westfalen;10;2021
Heike;Warschun;1967;DKP;-1;Nordrhein-Westfalen;1;2021
Dave;Varghese;1977;DKP;-1;Nordrhein-Westfalen;2;2021
Siw;Mammitzsch;1977;DKP;-1;Nordrhein-Westfalen;3;2021
Marius Tim;Dornemann;1992;DKP;-1;Nordrhein-Westfalen;4;2021
Marion;Köster;1957;DKP;-1;Nordrhein-Westfalen;5;2021
Robert;Pattai;1963;DKP;-1;Nordrhein-Westfalen;6;2021
Silvia Anneliese;Rölle;1954;DKP;-1;Nordrhein-Westfalen;7;2021
Marcel;Rommerskirchen;1980;DKP;-1;Nordrhein-Westfalen;8;2021
Renate Maria;Koppe;1961;DKP;-1;Nordrhein-Westfalen;9;2021
Leonidas;Eliakopoulos;1999;DKP;-1;Nordrhein-Westfalen;10;2021
Mechthild;Boller-Winkel;1955;DKP;-1;Nordrhein-Westfalen;11;2021
Georg Alexander;Fotiadis;1976;DKP;-1;Nordrhein-Westfalen;12;2021
Gabriele;Wieczorrek;1959;DKP;-1;Nordrhein-Westfalen;13;2021
Franz Patrik;Köbele;1962;DKP;-1;Nordrhein-Westfalen;14;2021
Thurid;Priggert;1993;DKP;-1;Nordrhein-Westfalen;15;2021
Peter;Lommes;1956;DKP;-1;Nordrhein-Westfalen;16;2021
Sigrid Waltraud;Czyrt;1955;DKP;-1;Nordrhein-Westfalen;17;2021
Jörg;Wingold;1954;DKP;-1;Nordrhein-Westfalen;18;2021
Angelika;Lommes;1956;DKP;-1;Nordrhein-Westfalen;19;2021
Jürgen;Bäumer;1953;DKP;-1;Nordrhein-Westfalen;20;2021
Hans Dietmar;Gaisenkersting;1967;SGP;-1;Nordrhein-Westfalen;1;2021
Elisabeth Hildegard Angela;Zimmermann-Modler;1956;SGP;-1;Nordrhein-Westfalen;2;2021
Dirk;Sattelmaier;1970;dieBasis;-1;Nordrhein-Westfalen;1;2021
Karina;Reiß;1974;dieBasis;-1;Nordrhein-Westfalen;2;2021
Sucharit Punyaratabandhu;Bhakdi;1946;dieBasis;-1;Nordrhein-Westfalen;3;2021
Martin Friedrich;Schwab;1967;dieBasis;-1;Nordrhein-Westfalen;4;2021
Sandra;Fröhlingsdorf;1971;dieBasis;-1;Nordrhein-Westfalen;5;2021
Ellen;Hölzer;1976;dieBasis;-1;Nordrhein-Westfalen;6;2021
Gregor Philipp;Berneiser;1975;dieBasis;-1;Nordrhein-Westfalen;7;2021
Enrico;Haberkorn;1975;dieBasis;-1;Nordrhein-Westfalen;8;2021
Nathalie Sandra;Sanchez Friedrich;1968;dieBasis;-1;Nordrhein-Westfalen;9;2021
Michael Georg;Aggelidis;1962;dieBasis;-1;Nordrhein-Westfalen;10;2021
Dirk;Gintzel;1963;dieBasis;-1;Nordrhein-Westfalen;11;2021
Dagmar Bärbel;Welz;1962;dieBasis;-1;Nordrhein-Westfalen;12;2021
Petra;Achers-von Thenen;1966;dieBasis;-1;Nordrhein-Westfalen;13;2021
Anna Hilde;Löper;1958;dieBasis;-1;Nordrhein-Westfalen;14;2021
Editha;Roetger;1968;dieBasis;-1;Nordrhein-Westfalen;15;2021
Thomas;Hesse;1963;dieBasis;-1;Nordrhein-Westfalen;16;2021
Alina;Salle;1991;dieBasis;-1;Nordrhein-Westfalen;17;2021
Tanja;Kirste;1970;dieBasis;-1;Nordrhein-Westfalen;18;2021
Susanne;Wiemers;1962;dieBasis;-1;Nordrhein-Westfalen;19;2021
Elmar Alexander;Schuck;1975;dieBasis;-1;Nordrhein-Westfalen;20;2021
Nicole;Weber;1972;dieBasis;-1;Nordrhein-Westfalen;21;2021
René;Markmann;1985;dieBasis;-1;Nordrhein-Westfalen;22;2021
Thomas;Niegisch;1956;dieBasis;-1;Nordrhein-Westfalen;23;2021
Jörg Wilhelm Heinrich;Hahn;1967;dieBasis;-1;Nordrhein-Westfalen;24;2021
Werner Heinz;Hürttlen;1963;dieBasis;-1;Nordrhein-Westfalen;25;2021
Songül;Schlürscheid;1974;dieBasis;-1;Nordrhein-Westfalen;26;2021
Felix;Engelke;1992;dieBasis;-1;Nordrhein-Westfalen;27;2021
Markos;Pavlidis;1966;dieBasis;-1;Nordrhein-Westfalen;28;2021
Christian Winfried;Becker;1967;dieBasis;-1;Nordrhein-Westfalen;29;2021
Benjamin;Severin;1977;dieBasis;-1;Nordrhein-Westfalen;30;2021
Marcel;Stubbe;1991;Bündnis C;-1;Nordrhein-Westfalen;1;2021
Jan;Schulte;1997;Bündnis C;-1;Nordrhein-Westfalen;2;2021
Dietrich;Janzen;1958;Bündnis C;-1;Nordrhein-Westfalen;3;2021
Sandra;Stubbe;1968;Bündnis C;-1;Nordrhein-Westfalen;4;2021
Norman;Kerner;1964;Bündnis C;-1;Nordrhein-Westfalen;5;2021
Yvonne;Müller;1982;du.;-1;Nordrhein-Westfalen;1;2021
Salimatou;Jome;1984;du.;-1;Nordrhein-Westfalen;2;2021
Felix;Mangen;1981;du.;-1;Nordrhein-Westfalen;3;2021
Helene;Susojev;1979;LIEBE;-1;Nordrhein-Westfalen;1;2021
Anatolij;Niederhaus;1971;LIEBE;-1;Nordrhein-Westfalen;2;2021
Irina;Kaschirin;1962;LIEBE;-1;Nordrhein-Westfalen;3;2021
Diana;Kabanov;1998;LIEBE;-1;Nordrhein-Westfalen;4;2021
Irina;Felker;1977;LIEBE;-1;Nordrhein-Westfalen;5;2021
Dirk;Schmidt;1968;LKR;-1;Nordrhein-Westfalen;1;2021
Andrea;Konorza;1955;LKR;-1;Nordrhein-Westfalen;2;2021
Dirk;Kosse;1964;LKR;-1;Nordrhein-Westfalen;3;2021
Philipp Frank;Bender;1988;LKR;-1;Nordrhein-Westfalen;4;2021
Klausjochen;Berger;1971;LKR;-1;Nordrhein-Westfalen;5;2021
Frank;Walter;1961;LKR;-1;Nordrhein-Westfalen;6;2021
Holger;Schiele;1969;LKR;-1;Nordrhein-Westfalen;7;2021
Wilfried;Bachem;1961;LKR;-1;Nordrhein-Westfalen;8;2021
Gerda Margarethe;Morschel;1964;LKR;-1;Nordrhein-Westfalen;9;2021
Nadin;Lindermann;1975;LKR;-1;Nordrhein-Westfalen;10;2021
Wolf Ulrich;Thiemann;1979;LKR;-1;Nordrhein-Westfalen;11;2021
Jörg;Drenkelfort;1970;LKR;-1;Nordrhein-Westfalen;12;2021
Markus;Giesen;1976;LKR;-1;Nordrhein-Westfalen;13;2021
Florian Thomas Günter;Reißer;1978;LKR;-1;Nordrhein-Westfalen;14;2021
Stefan;Jansen;1990;LKR;-1;Nordrhein-Westfalen;15;2021
Dirk;Harbecke;1965;LKR;-1;Nordrhein-Westfalen;16;2021
Günther;Konorza;1950;LKR;-1;Nordrhein-Westfalen;17;2021
Lothar Klaus Götz;Stellbrink;1961;LKR;-1;Nordrhein-Westfalen;18;2021
Andreas;Leicher;1955;LKR;-1;Nordrhein-Westfalen;19;2021
Karsten Michael;Stening;1968;LKR;-1;Nordrhein-Westfalen;20;2021
Karl Heinz Ulrich;Weber;1960;LKR;-1;Nordrhein-Westfalen;21;2021
Tom Oliver;Langer;1972;LKR;-1;Nordrhein-Westfalen;22;2021
Sascha;Canters;1976;LKR;-1;Nordrhein-Westfalen;23;2021
Claudia;Schiffer;1973;LKR;-1;Nordrhein-Westfalen;24;2021
Lukas;Sieper;1997;PdF;-1;Nordrhein-Westfalen;1;2021
Anna Sophie;Schmitz;1997;PdF;-1;Nordrhein-Westfalen;2;2021
Artemij;Kiel;1995;PdF;-1;Nordrhein-Westfalen;3;2021
Theresa;Schmitz;1998;PdF;-1;Nordrhein-Westfalen;4;2021
Joel Christobal;Chamorro Herrera;1996;PdF;-1;Nordrhein-Westfalen;5;2021
Hamida Emilia;Djelassi;1992;PdF;-1;Nordrhein-Westfalen;6;2021
Jörg Michael;Pietschmann;1993;PdF;-1;Nordrhein-Westfalen;7;2021
Carlo Simone;Lüdorf;1997;PdF;-1;Nordrhein-Westfalen;8;2021
Lukas Thomas;Preis;1997;PdF;-1;Nordrhein-Westfalen;9;2021
Nele;Flüchter;1982;LfK;-1;Nordrhein-Westfalen;1;2021
Nicole;Reese;1973;LfK;-1;Nordrhein-Westfalen;2;2021
Sophia;Jäger;1992;Team Todenhöfer;-1;Nordrhein-Westfalen;1;2021
Adnan;Saidi;1991;Team Todenhöfer;-1;Nordrhein-Westfalen;2;2021
Jürgen;Lennartz;1962;Team Todenhöfer;-1;Nordrhein-Westfalen;3;2021
Lisa-Catharina;Gündüz;1990;Team Todenhöfer;-1;Nordrhein-Westfalen;4;2021
Seyed Ali;Seyed Jawaheri Shoar;1981;Team Todenhöfer;-1;Nordrhein-Westfalen;5;2021
Fouad;Laghmouch;1987;Team Todenhöfer;-1;Nordrhein-Westfalen;6;2021
Melek;Ayar;1996;Team Todenhöfer;-1;Nordrhein-Westfalen;7;2021
Norman;Saidi;1991;Team Todenhöfer;-1;Nordrhein-Westfalen;8;2021
Samira;Talmassany;1986;Team Todenhöfer;-1;Nordrhein-Westfalen;9;2021
Manuel;Wallikewitz;1986;Team Todenhöfer;-1;Nordrhein-Westfalen;10;2021
Kübra;Arslan;1984;Team Todenhöfer;-1;Nordrhein-Westfalen;11;2021
Sebastian;Flack;1984;Team Todenhöfer;-1;Nordrhein-Westfalen;12;2021
Susan;Bonyad;1991;Team Todenhöfer;-1;Nordrhein-Westfalen;13;2021
Mohammad Maqsood;Ikram;1972;Team Todenhöfer;-1;Nordrhein-Westfalen;14;2021
Yasmin;Kotb;1986;Team Todenhöfer;-1;Nordrhein-Westfalen;15;2021
Dietmar;Löder;1965;Team Todenhöfer;-1;Nordrhein-Westfalen;16;2021
Benar;Mehdi;1988;Team Todenhöfer;-1;Nordrhein-Westfalen;17;2021
Tarik;Sealiti;1978;Team Todenhöfer;-1;Nordrhein-Westfalen;18;2021
Andrea;Heppe;1967;Team Todenhöfer;-1;Nordrhein-Westfalen;19;2021
Alperen;Yayla;1999;Team Todenhöfer;-1;Nordrhein-Westfalen;20;2021
Thomas;Jünger;1990;Team Todenhöfer;-1;Nordrhein-Westfalen;21;2021
Holger;Dunker;1965;Team Todenhöfer;-1;Nordrhein-Westfalen;22;2021
Rebekka Frieda;Müller;1988;Volt;-1;Nordrhein-Westfalen;1;2021
Daniel;Staiger;1985;Volt;-1;Nordrhein-Westfalen;2;2021
Paula Theodora;Mühl;2001;Volt;-1;Nordrhein-Westfalen;3;2021
Lars;Herbold;2001;Volt;-1;Nordrhein-Westfalen;4;2021
Carina;Beckmann;1992;Volt;-1;Nordrhein-Westfalen;5;2021
Falk Richard;Thörmer;1988;Volt;-1;Nordrhein-Westfalen;6;2021
Jana;Klisiewicz;1998;Volt;-1;Nordrhein-Westfalen;7;2021
Olaf;Traute;1966;Volt;-1;Nordrhein-Westfalen;8;2021
Iris;Hilker;1971;Volt;-1;Nordrhein-Westfalen;9;2021
Friedrich;Jeschke;1983;Volt;-1;Nordrhein-Westfalen;10;2021
Nancy;Meyer;1983;Volt;-1;Nordrhein-Westfalen;11;2021
Christopher Patrick;Peterka;1978;Volt;-1;Nordrhein-Westfalen;12;2021
Jennifer Katharina;Scharpenberg;1991;Volt;-1;Nordrhein-Westfalen;13;2021
Christian;Sontag;1977;Volt;-1;Nordrhein-Westfalen;14;2021
Andrea;Browers;1971;Volt;-1;Nordrhein-Westfalen;15;2021
Torsten Albert;Stölting;1978;Volt;-1;Nordrhein-Westfalen;16;2021
Bettina Anna Christine;Wolff;1992;Volt;-1;Nordrhein-Westfalen;17;2021
Philipp;Prause;1999;Volt;-1;Nordrhein-Westfalen;18;2021
Livia Juliane;Genn;1998;Volt;-1;Nordrhein-Westfalen;19;2021
Sebastian;Schlusen;1986;Volt;-1;Nordrhein-Westfalen;20;2021
Josefine Ruth;Naton;2000;Volt;-1;Nordrhein-Westfalen;21;2021
Lorenz Constantin;Hundgeburth;1986;Volt;-1;Nordrhein-Westfalen;22;2021
Ann-Katrin;Rompaey;1990;Volt;-1;Nordrhein-Westfalen;23;2021
Stefan;Upmeier zu Belzen;1965;Volt;-1;Nordrhein-Westfalen;24;2021
Karin;Langer;1968;Volt;-1;Nordrhein-Westfalen;25;2021
Pascal;Jaculy;1998;Volt;-1;Nordrhein-Westfalen;26;2021
Lisa Hanna;Gerlach;1965;Volt;-1;Nordrhein-Westfalen;27;2021
Jan;Langbehn;1999;Volt;-1;Nordrhein-Westfalen;28;2021
Inka Nicole Sonja;Berg;1973;Volt;-1;Nordrhein-Westfalen;29;2021
Mathias Michael;Kamp;1990;Volt;-1;Nordrhein-Westfalen;30;2021
Helge Reinhold;Braun;1972;CDU;-1;Hessen;1;2021
Patricia;Lips;1963;CDU;-1;Hessen;2;2021
Michael Günther;Meister;1961;CDU;-1;Hessen;3;2021
Michael Karl;Brand;1973;CDU;-1;Hessen;4;2021
Katja Isabel;Leikert;1975;CDU;-1;Hessen;5;2021
Armin;Schwarz;1968;CDU;-1;Hessen;6;2021
Stefan;Heck;1982;CDU;-1;Hessen;7;2021
Bettina Margarethe;Wiesmann;1966;CDU;-1;Hessen;8;2021
Klaus-Peter;Willsch;1961;CDU;-1;Hessen;9;2021
Markus Benjamin;Koob;1977;CDU;-1;Hessen;10;2021
Astrid;Mannes;1967;CDU;-1;Hessen;11;2021
Ingmar Ludwig;Jung;1978;CDU;-1;Hessen;12;2021
Hans-Jürgen;Irmer;1952;CDU;-1;Hessen;13;2021
Anna-Maria;Bischof;1989;CDU;-1;Hessen;14;2021
Stefan;Sauer;1966;CDU;-1;Hessen;15;2021
Norbert Maria;Altenkamp;1972;CDU;-1;Hessen;16;2021
Björn Manuel;Simon;1981;CDU;-1;Hessen;17;2021
Michael;Aufenanger;1976;CDU;-1;Hessen;18;2021
Armin;Häuser;1964;CDU;-1;Hessen;19;2021
Wilhelm;Gebhard;1976;CDU;-1;Hessen;20;2021
Johannes Thomas Maria;Wiegelmann;1993;CDU;-1;Hessen;21;2021
Axel;Kaufmann;1973;CDU;-1;Hessen;22;2021
Ann-Kristin;Müller;1990;CDU;-1;Hessen;23;2021
André;Stolz;1972;CDU;-1;Hessen;24;2021
Albina;Nazarenus-Vetter;1974;CDU;-1;Hessen;25;2021
Kai-Uwe;Hemmerich;1969;CDU;-1;Hessen;26;2021
Christel;Gontrum;1961;CDU;-1;Hessen;27;2021
Johannes Benedikt;Volkmann;1996;CDU;-1;Hessen;28;2021
Maik Fariborz;Behschad;1969;CDU;-1;Hessen;29;2021
Pascal Michael;Reddig;1995;CDU;-1;Hessen;30;2021
Christian;Wendel;1980;CDU;-1;Hessen;31;2021
Christoph Georg Bernhard;Fay;1955;CDU;-1;Hessen;32;2021
Anna-Maria;Schölch;1973;CDU;-1;Hessen;33;2021
Sebastian;Sehlbach;1985;CDU;-1;Hessen;34;2021
Kim-Sarah;Speer;1993;CDU;-1;Hessen;35;2021
Kevin;Schmauß;1992;CDU;-1;Hessen;36;2021
Katharina Elisabeth;Wagner;1994;CDU;-1;Hessen;37;2021
Matthias Michael;Hundertmark;1988;CDU;-1;Hessen;38;2021
Leonie;Bierent;1995;CDU;-1;Hessen;39;2021
Steffen Alexander;Korell;1984;CDU;-1;Hessen;40;2021
Kathrin Sibylle;Grüntker;1984;CDU;-1;Hessen;41;2021
Christoph Heinrich;Lübcke;1984;CDU;-1;Hessen;42;2021
Jana;Edelmann-Rauthe;1977;CDU;-1;Hessen;43;2021
Jens;Seipp;1978;CDU;-1;Hessen;44;2021
Alexandra;Weirich;1976;CDU;-1;Hessen;45;2021
Anna Magdalena Ulrike;Schütz;1998;CDU;-1;Hessen;46;2021
Elke;Jesinghausen;1955;CDU;-1;Hessen;47;2021
Ralph;Pittich;1971;CDU;-1;Hessen;48;2021
Maria Hildegard;Knorr;1953;CDU;-1;Hessen;49;2021
Thomas;Müller;1982;CDU;-1;Hessen;50;2021
Simon;Iolin;1973;CDU;-1;Hessen;51;2021
Irmgard Rita;Klaff-Isselmann;1957;CDU;-1;Hessen;52;2021
Katja Astrid Alexandra Maria;Gehrmann;1985;CDU;-1;Hessen;53;2021
Michael;Roth;1970;SPD;-1;Hessen;1;2021
Dagmar;Schmidt;1973;SPD;-1;Hessen;2;2021
Kaweh;Mansoori;1988;SPD;-1;Hessen;3;2021
Bettina;Müller;1959;SPD;-1;Hessen;4;2021
Sören;Bartol;1974;SPD;-1;Hessen;5;2021
Natalie;Pawlik;1992;SPD;-1;Hessen;6;2021
Jens;Zimmermann;1981;SPD;-1;Hessen;7;2021
Esther;Dilcher;1965;SPD;-1;Hessen;8;2021
Martin Hermann;Rabanus;1971;SPD;-1;Hessen;9;2021
Nadine;Ruf;1978;SPD;-1;Hessen;10;2021
