kurzbezeichnung;wahlkreis_id;jahr;anzahl
FDP;134;2021;17486
AfD;134;2021;13892
GRÜNE;134;2021;19762
DIE LINKE;134;2021;4857
Die PARTEI;134;2021;1743
Tierschutzpartei;134;2021;1838
PIRATEN;134;2021;542
FREIE WÄHLER;134;2021;1378
NPD;134;2021;132
ÖDP;134;2021;102
V-Partei³;134;2021;73
Gesundheitsforschung;134;2021;171
MLPD;134;2021;23
Die Humanisten;134;2021;132
DKP;134;2021;24
SGP;134;2021;13
dieBasis;134;2021;2050
Bündnis C;134;2021;1050
du.;134;2021;93
LIEBE;134;2021;187
LKR;134;2021;30
PdF;134;2021;45
LfK;134;2021;164
Team Todenhöfer;134;2021;394
Volt;134;2021;226
CDU;135;2021;39001
SPD;135;2021;53130
FDP;135;2021;20221
AfD;135;2021;16789
GRÜNE;135;2021;23276
DIE LINKE;135;2021;6414
Die PARTEI;135;2021;1781
Tierschutzpartei;135;2021;2216
PIRATEN;135;2021;637
FREIE WÄHLER;135;2021;1348
NPD;135;2021;170
ÖDP;135;2021;154
V-Partei³;135;2021;96
Gesundheitsforschung;135;2021;190
MLPD;135;2021;25
Die Humanisten;135;2021;136
DKP;135;2021;23
SGP;135;2021;14
dieBasis;135;2021;2559
Bündnis C;135;2021;1244
du.;135;2021;90
LIEBE;135;2021;231
LKR;135;2021;85
PdF;135;2021;59
LfK;135;2021;173
Team Todenhöfer;135;2021;520
Volt;135;2021;289
CDU;136;2021;43265
SPD;136;2021;36253
FDP;136;2021;15488
AfD;136;2021;11533
GRÜNE;136;2021;14717
DIE LINKE;136;2021;3762
Die PARTEI;136;2021;1367
Tierschutzpartei;136;2021;1553
PIRATEN;136;2021;566
FREIE WÄHLER;136;2021;1024
NPD;136;2021;121
ÖDP;136;2021;186
V-Partei³;136;2021;74
Gesundheitsforschung;136;2021;172
MLPD;136;2021;10
Die Humanisten;136;2021;91
DKP;136;2021;8
SGP;136;2021;6
dieBasis;136;2021;1636
Bündnis C;136;2021;300
du.;136;2021;48
LIEBE;136;2021;190
LKR;136;2021;34
PdF;136;2021;40
LfK;136;2021;126
Team Todenhöfer;136;2021;335
Volt;136;2021;183
CDU;137;2021;58419
SPD;137;2021;39089
FDP;137;2021;21877
AfD;137;2021;14360
GRÜNE;137;2021;26981
DIE LINKE;137;2021;5858
Die PARTEI;137;2021;1925
Tierschutzpartei;137;2021;1863
PIRATEN;137;2021;600
FREIE WÄHLER;137;2021;1137
NPD;137;2021;135
ÖDP;137;2021;134
V-Partei³;137;2021;108
Gesundheitsforschung;137;2021;191
MLPD;137;2021;28
Die Humanisten;137;2021;148
DKP;137;2021;26
SGP;137;2021;22
dieBasis;137;2021;2195
Bündnis C;137;2021;310
du.;137;2021;79
LIEBE;137;2021;220
LKR;137;2021;37
PdF;137;2021;62
LfK;137;2021;160
Team Todenhöfer;137;2021;523
Volt;137;2021;495
CDU;138;2021;34210
SPD;138;2021;47400
FDP;138;2021;16179
AfD;138;2021;13760
GRÜNE;138;2021;17237
DIE LINKE;138;2021;4857
Die PARTEI;138;2021;1591
Tierschutzpartei;138;2021;2392
PIRATEN;138;2021;573
FREIE WÄHLER;138;2021;1031
NPD;138;2021;161
ÖDP;138;2021;99
V-Partei³;138;2021;91
Gesundheitsforschung;138;2021;194
MLPD;138;2021;76
Die Humanisten;138;2021;110
DKP;138;2021;45
SGP;138;2021;9
dieBasis;138;2021;1200
Bündnis C;138;2021;169
du.;138;2021;57
LIEBE;138;2021;235
LKR;138;2021;32
PdF;138;2021;56
LfK;138;2021;162
Team Todenhöfer;138;2021;1448
Volt;138;2021;235
CDU;139;2021;29855
SPD;139;2021;45664
FDP;139;2021;14432
AfD;139;2021;9654
GRÜNE;139;2021;21941
DIE LINKE;139;2021;5029
Die PARTEI;139;2021;1623
Tierschutzpartei;139;2021;2085
PIRATEN;139;2021;804
FREIE WÄHLER;139;2021;843
NPD;139;2021;129
ÖDP;139;2021;143
V-Partei³;139;2021;83
Gesundheitsforschung;139;2021;186
MLPD;139;2021;105
Die Humanisten;139;2021;96
DKP;139;2021;48
SGP;139;2021;11
dieBasis;139;2021;1485
Bündnis C;139;2021;104
du.;139;2021;65
LIEBE;139;2021;180
LKR;139;2021;20
PdF;139;2021;37
LfK;139;2021;140
Team Todenhöfer;139;2021;660
Volt;139;2021;278
CDU;140;2021;29811
SPD;140;2021;50162
FDP;140;2021;14583
AfD;140;2021;10232
GRÜNE;140;2021;30795
DIE LINKE;140;2021;8225
Die PARTEI;140;2021;1914
Tierschutzpartei;140;2021;2079
PIRATEN;140;2021;531
FREIE WÄHLER;140;2021;636
NPD;140;2021;205
ÖDP;140;2021;135
V-Partei³;140;2021;121
Gesundheitsforschung;140;2021;195
MLPD;140;2021;100
Die Humanisten;140;2021;189
DKP;140;2021;59
SGP;140;2021;12
dieBasis;140;2021;1222
Bündnis C;140;2021;90
du.;140;2021;82
LIEBE;140;2021;177
LKR;140;2021;46
PdF;140;2021;39
LfK;140;2021;126
Team Todenhöfer;140;2021;1303
Volt;140;2021;519
CDU;141;2021;23164
SPD;141;2021;46578
FDP;141;2021;10623
AfD;141;2021;11882
GRÜNE;141;2021;15383
DIE LINKE;141;2021;5029
Die PARTEI;141;2021;1467
Tierschutzpartei;141;2021;2357
PIRATEN;141;2021;582
FREIE WÄHLER;141;2021;818
NPD;141;2021;168
ÖDP;141;2021;76
V-Partei³;141;2021;110
Gesundheitsforschung;141;2021;169
MLPD;141;2021;124
Die Humanisten;141;2021;109
DKP;141;2021;34
SGP;141;2021;11
dieBasis;141;2021;927
Bündnis C;141;2021;68
du.;141;2021;67
LIEBE;141;2021;226
LKR;141;2021;46
PdF;141;2021;49
LfK;141;2021;106
Team Todenhöfer;141;2021;1395
Volt;141;2021;273
CDU;142;2021;27797
SPD;142;2021;50117
FDP;142;2021;14550
AfD;142;2021;10746
GRÜNE;142;2021;31867
DIE LINKE;142;2021;7566
Die PARTEI;142;2021;3451
Tierschutzpartei;142;2021;2661
PIRATEN;142;2021;680
FREIE WÄHLER;142;2021;758
NPD;142;2021;254
ÖDP;142;2021;111
V-Partei³;142;2021;97
Gesundheitsforschung;142;2021;180
MLPD;142;2021;84
Die Humanisten;142;2021;144
DKP;142;2021;74
SGP;142;2021;36
dieBasis;142;2021;1206
Bündnis C;142;2021;57
du.;142;2021;76
LIEBE;142;2021;174
LKR;142;2021;40
PdF;142;2021;38
LfK;142;2021;108
Team Todenhöfer;142;2021;1445
Volt;142;2021;557
CDU;143;2021;27650
SPD;143;2021;51080
FDP;143;2021;13629
AfD;143;2021;11290
GRÜNE;143;2021;21714
DIE LINKE;143;2021;6361
Die PARTEI;143;2021;2426
Tierschutzpartei;143;2021;2943
PIRATEN;143;2021;626
FREIE WÄHLER;143;2021;839
NPD;143;2021;194
ÖDP;143;2021;79
V-Partei³;143;2021;65
Gesundheitsforschung;143;2021;191
MLPD;143;2021;60
Die Humanisten;143;2021;85
DKP;143;2021;68
SGP;143;2021;21
dieBasis;143;2021;1079
Bündnis C;143;2021;65
du.;143;2021;78
LIEBE;143;2021;168
LKR;143;2021;25
PdF;143;2021;37
LfK;143;2021;147
Team Todenhöfer;143;2021;1516
Volt;143;2021;354
CDU;144;2021;31995
SPD;144;2021;53490
FDP;144;2021;15286
AfD;144;2021;11428
GRÜNE;144;2021;20022
DIE LINKE;144;2021;5154
Die PARTEI;144;2021;1740
Tierschutzpartei;144;2021;2562
PIRATEN;144;2021;534
FREIE WÄHLER;144;2021;1088
NPD;144;2021;144
ÖDP;144;2021;72
V-Partei³;144;2021;102
Gesundheitsforschung;144;2021;193
MLPD;144;2021;64
Die Humanisten;144;2021;107
DKP;144;2021;24
SGP;144;2021;11
dieBasis;144;2021;1151
Bündnis C;144;2021;89
du.;144;2021;76
LIEBE;144;2021;211
LKR;144;2021;19
PdF;144;2021;45
LfK;144;2021;175
Team Todenhöfer;144;2021;823
Volt;144;2021;331
CDU;145;2021;40444
SPD;145;2021;59227
FDP;145;2021;16764
AfD;145;2021;15497
GRÜNE;145;2021;19149
DIE LINKE;145;2021;5694
Die PARTEI;145;2021;1574
Tierschutzpartei;145;2021;2680
PIRATEN;145;2021;640
FREIE WÄHLER;145;2021;1242
NPD;145;2021;238
ÖDP;145;2021;99
V-Partei³;145;2021;82
Gesundheitsforschung;145;2021;264
MLPD;145;2021;23
Die Humanisten;145;2021;113
DKP;145;2021;31
SGP;145;2021;12
dieBasis;145;2021;1164
Bündnis C;145;2021;110
du.;145;2021;81
LIEBE;145;2021;267
LKR;145;2021;38
PdF;145;2021;58
LfK;145;2021;159
Team Todenhöfer;145;2021;1406
Volt;145;2021;372
CDU;146;2021;51697
SPD;146;2021;51061
FDP;146;2021;21005
AfD;146;2021;14206
GRÜNE;146;2021;24089
DIE LINKE;146;2021;5520
Die PARTEI;146;2021;1724
Tierschutzpartei;146;2021;2260
PIRATEN;146;2021;666
FREIE WÄHLER;146;2021;1176
NPD;146;2021;156
ÖDP;146;2021;118
V-Partei³;146;2021;89
Gesundheitsforschung;146;2021;246
MLPD;146;2021;12
Die Humanisten;146;2021;121
DKP;146;2021;31
SGP;146;2021;13
dieBasis;146;2021;2038
Bündnis C;146;2021;159
du.;146;2021;89
LIEBE;146;2021;251
LKR;146;2021;34
PdF;146;2021;73
LfK;146;2021;173
Team Todenhöfer;146;2021;495
Volt;146;2021;327
CDU;147;2021;52017
SPD;147;2021;44640
FDP;147;2021;18712
AfD;147;2021;11532
GRÜNE;147;2021;15473
DIE LINKE;147;2021;3989
Die PARTEI;147;2021;1983
Tierschutzpartei;147;2021;1943
PIRATEN;147;2021;462
FREIE WÄHLER;147;2021;1583
NPD;147;2021;122
ÖDP;147;2021;99
V-Partei³;147;2021;87
Gesundheitsforschung;147;2021;181
MLPD;147;2021;14
Die Humanisten;147;2021;80
DKP;147;2021;11
SGP;147;2021;8
dieBasis;147;2021;1346
Bündnis C;147;2021;69
du.;147;2021;52
LIEBE;147;2021;186
LKR;147;2021;28
PdF;147;2021;37
LfK;147;2021;128
Team Todenhöfer;147;2021;380
Volt;147;2021;332
CDU;148;2021;42161
SPD;148;2021;50327
FDP;148;2021;18597
AfD;148;2021;14709
GRÜNE;148;2021;17842
DIE LINKE;148;2021;5726
Die PARTEI;148;2021;2043
Tierschutzpartei;148;2021;2099
PIRATEN;148;2021;485
FREIE WÄHLER;148;2021;1340
NPD;148;2021;166
ÖDP;148;2021;358
V-Partei³;148;2021;103
Gesundheitsforschung;148;2021;182
MLPD;148;2021;24
Die Humanisten;148;2021;156
DKP;148;2021;47
SGP;148;2021;7
dieBasis;148;2021;2107
Bündnis C;148;2021;467
du.;148;2021;68
LIEBE;148;2021;198
LKR;148;2021;36
PdF;148;2021;51
LfK;148;2021;134
Team Todenhöfer;148;2021;886
Volt;148;2021;679
CDU;149;2021;50364
SPD;149;2021;42362
FDP;149;2021;19227
AfD;149;2021;13100
GRÜNE;149;2021;15243
DIE LINKE;149;2021;4150
Die PARTEI;149;2021;1213
Tierschutzpartei;149;2021;1899
PIRATEN;149;2021;511
FREIE WÄHLER;149;2021;1251
NPD;149;2021;181
ÖDP;149;2021;265
V-Partei³;149;2021;78
Gesundheitsforschung;149;2021;190
MLPD;149;2021;26
Die Humanisten;149;2021;87
DKP;149;2021;60
SGP;149;2021;12
dieBasis;149;2021;1676
Bündnis C;149;2021;326
du.;149;2021;69
LIEBE;149;2021;211
LKR;149;2021;27
PdF;149;2021;46
LfK;149;2021;128
Team Todenhöfer;149;2021;691
Volt;149;2021;278
CDU;150;2021;40368
SPD;150;2021;42230
FDP;150;2021;17125
AfD;150;2021;13082
GRÜNE;150;2021;14880
DIE LINKE;150;2021;4804
Die PARTEI;150;2021;1300
Tierschutzpartei;150;2021;2994
PIRATEN;150;2021;540
FREIE WÄHLER;150;2021;1228
NPD;150;2021;185
ÖDP;150;2021;85
V-Partei³;150;2021;75
Gesundheitsforschung;150;2021;245
MLPD;150;2021;52
Die Humanisten;150;2021;111
DKP;150;2021;32
SGP;150;2021;13
dieBasis;150;2021;1496
Bündnis C;150;2021;105
du.;150;2021;68
LIEBE;150;2021;222
LKR;150;2021;28
PdF;150;2021;46
LfK;150;2021;154
Team Todenhöfer;150;2021;925
Volt;150;2021;215
AfD;151;2021;32066
CDU;151;2021;23000
DIE LINKE;151;2021;8868
SPD;151;2021;24732
FDP;151;2021;12476
GRÜNE;151;2021;5462
Tierschutzpartei;151;2021;2311
Die PARTEI;151;2021;1333
NPD;151;2021;473
FREIE WÄHLER;151;2021;3346
PIRATEN;151;2021;404
ÖDP;151;2021;240
V-Partei³;151;2021;61
MLPD;151;2021;76
dieBasis;151;2021;1363
Bündnis C;151;2021;88
III. Weg;151;2021;268
DKP;151;2021;89
Die Humanisten;151;2021;137
Gesundheitsforschung;151;2021;598
Team Todenhöfer;151;2021;196
Volt;151;2021;170
AfD;152;2021;25891
CDU;152;2021;24953
DIE LINKE;152;2021;20884
SPD;152;2021;34748
FDP;152;2021;17660
GRÜNE;152;2021;25848
Tierschutzpartei;152;2021;3800
Die PARTEI;152;2021;3021
NPD;152;2021;303
FREIE WÄHLER;152;2021;2645
PIRATEN;152;2021;833
ÖDP;152;2021;306
V-Partei³;152;2021;242
MLPD;152;2021;153
dieBasis;152;2021;2204
Bündnis C;152;2021;160
III. Weg;152;2021;183
DKP;152;2021;149
Die Humanisten;152;2021;427
Gesundheitsforschung;152;2021;693
Team Todenhöfer;152;2021;656
Volt;152;2021;660
AfD;153;2021;20213
CDU;153;2021;23561
DIE LINKE;153;2021;26472
SPD;153;2021;37634
FDP;153;2021;17439
GRÜNE;153;2021;38264
Tierschutzpartei;153;2021;3489
Die PARTEI;153;2021;3307
NPD;153;2021;218
FREIE WÄHLER;153;2021;2188
PIRATEN;153;2021;881
ÖDP;153;2021;383
V-Partei³;153;2021;353
MLPD;153;2021;197
dieBasis;153;2021;2564
Bündnis C;153;2021;192
III. Weg;153;2021;159
DKP;153;2021;177
Die Humanisten;153;2021;402
Gesundheitsforschung;153;2021;438
Team Todenhöfer;153;2021;589
Volt;153;2021;717
AfD;154;2021;38458
CDU;154;2021;32711
DIE LINKE;154;2021;12362
SPD;154;2021;34104
FDP;154;2021;18322
GRÜNE;154;2021;9381
Tierschutzpartei;154;2021;3099
Die PARTEI;154;2021;1743
NPD;154;2021;461
FREIE WÄHLER;154;2021;3973
PIRATEN;154;2021;496
ÖDP;154;2021;278
V-Partei³;154;2021;116
MLPD;154;2021;87
dieBasis;154;2021;2403
Bündnis C;154;2021;186
III. Weg;154;2021;328
DKP;154;2021;115
Die Humanisten;154;2021;175
Gesundheitsforschung;154;2021;897
Team Todenhöfer;154;2021;373
Volt;154;2021;379
AfD;155;2021;43940
CDU;155;2021;25912
DIE LINKE;155;2021;10725
SPD;155;2021;26045
FDP;155;2021;17212
GRÜNE;155;2021;8872
Tierschutzpartei;155;2021;2634
Die PARTEI;155;2021;1754
NPD;155;2021;566
FREIE WÄHLER;155;2021;4312
PIRATEN;155;2021;581
ÖDP;155;2021;405
V-Partei³;155;2021;108
MLPD;155;2021;77
dieBasis;155;2021;2341
Bündnis C;155;2021;188
III. Weg;155;2021;296
DKP;155;2021;65
Die Humanisten;155;2021;187
Gesundheitsforschung;155;2021;713
Team Todenhöfer;155;2021;321
Volt;155;2021;340
LKR;155;2021;0
AfD;156;2021;50050
CDU;156;2021;29213
DIE LINKE;156;2021;12272
SPD;156;2021;26674
FDP;156;2021;17187
GRÜNE;156;2021;6247
Tierschutzpartei;156;2021;2951
Die PARTEI;156;2021;2104
NPD;156;2021;601
FREIE WÄHLER;156;2021;4157
PIRATEN;156;2021;542
ÖDP;156;2021;251
V-Partei³;156;2021;71
MLPD;156;2021;69
dieBasis;156;2021;2296
Bündnis C;156;2021;256
III. Weg;156;2021;273
DKP;156;2021;96
Die Humanisten;156;2021;171
Gesundheitsforschung;156;2021;957
Team Todenhöfer;156;2021;330
Volt;156;2021;320
LKR;156;2021;0
AfD;157;2021;49123
CDU;157;2021;27630
DIE LINKE;157;2021;11327
SPD;157;2021;25441
FDP;157;2021;15039
GRÜNE;157;2021;7358
Tierschutzpartei;157;2021;3259
Die PARTEI;157;2021;1428
NPD;157;2021;488
FREIE WÄHLER;157;2021;3645
PIRATEN;157;2021;540
ÖDP;157;2021;177
V-Partei³;157;2021;97
MLPD;157;2021;106
dieBasis;157;2021;2583
Bündnis C;157;2021;456
III. Weg;157;2021;305
DKP;157;2021;92
Die Humanisten;157;2021;185
Gesundheitsforschung;157;2021;1045
Team Todenhöfer;157;2021;331
Volt;157;2021;338
LKR;157;2021;0
AfD;158;2021;48580
CDU;158;2021;26028
DIE LINKE;158;2021;11653
SPD;158;2021;23545
FDP;158;2021;17814
GRÜNE;158;2021;8023
Tierschutzpartei;158;2021;2864
Die PARTEI;158;2021;1276
NPD;158;2021;635
FREIE WÄHLER;158;2021;5039
PIRATEN;158;2021;618
ÖDP;158;2021;396
V-Partei³;158;2021;82
MLPD;158;2021;66
dieBasis;158;2021;2945
Bündnis C;158;2021;223
III. Weg;158;2021;283
DKP;158;2021;85
Die Humanisten;158;2021;247
Gesundheitsforschung;158;2021;929
Team Todenhöfer;158;2021;373
Volt;158;2021;450
AfD;159;2021;32122
CDU;159;2021;27710
DIE LINKE;159;2021;18910
SPD;159;2021;34125
FDP;159;2021;21989
GRÜNE;159;2021;27369
Tierschutzpartei;159;2021;3014
Die PARTEI;159;2021;2568
NPD;159;2021;305
FREIE WÄHLER;159;2021;2967
PIRATEN;159;2021;1313
ÖDP;159;2021;760
V-Partei³;159;2021;177
MLPD;159;2021;130
dieBasis;159;2021;2645
Bündnis C;159;2021;359
III. Weg;159;2021;150
DKP;159;2021;106
Die Humanisten;159;2021;495
Gesundheitsforschung;159;2021;815
Team Todenhöfer;159;2021;769
Volt;159;2021;928
AfD;160;2021;36003
CDU;160;2021;26037
DIE LINKE;160;2021;20913
SPD;160;2021;30620
FDP;160;2021;22884
GRÜNE;160;2021;31265
Tierschutzpartei;160;2021;3271
Die PARTEI;160;2021;3252
NPD;160;2021;307
FREIE WÄHLER;160;2021;3464
PIRATEN;160;2021;1709
ÖDP;160;2021;641
V-Partei³;160;2021;226
MLPD;160;2021;150
dieBasis;160;2021;3661
Bündnis C;160;2021;256
III. Weg;160;2021;188
DKP;160;2021;128
Die Humanisten;160;2021;424
Gesundheitsforschung;160;2021;1099
Team Todenhöfer;160;2021;607
Volt;160;2021;900
BüSo;160;2021;0
AfD;161;2021;43821
CDU;161;2021;25603
DIE LINKE;161;2021;11687
SPD;161;2021;27000
FDP;161;2021;16897
GRÜNE;161;2021;6822
Tierschutzpartei;161;2021;2860
Die PARTEI;161;2021;1366
NPD;161;2021;713
FREIE WÄHLER;161;2021;3206
PIRATEN;161;2021;514
ÖDP;161;2021;549
V-Partei³;161;2021;120
MLPD;161;2021;86
dieBasis;161;2021;2446
Bündnis C;161;2021;281
III. Weg;161;2021;257
DKP;161;2021;116
Die Humanisten;161;2021;246
Gesundheitsforschung;161;2021;774
Team Todenhöfer;161;2021;292
Volt;161;2021;336
AfD;162;2021;30089
CDU;162;2021;20713
DIE LINKE;162;2021;15008
SPD;162;2021;32616
FDP;162;2021;15781
GRÜNE;162;2021;12680
Tierschutzpartei;162;2021;2620
Die PARTEI;162;2021;2280
NPD;162;2021;252
FREIE WÄHLER;162;2021;1997
PIRATEN;162;2021;440
ÖDP;162;2021;359
V-Partei³;162;2021;320
MLPD;162;2021;90
dieBasis;162;2021;2097
Bündnis C;162;2021;378
III. Weg;162;2021;164
DKP;162;2021;133
Die Humanisten;162;2021;296
Gesundheitsforschung;162;2021;609
Team Todenhöfer;162;2021;311
Volt;162;2021;346
AfD;163;2021;37181
CDU;163;2021;24662
DIE LINKE;163;2021;11166
SPD;163;2021;27518
FDP;163;2021;15117
GRÜNE;163;2021;6138
Tierschutzpartei;163;2021;2527
Die PARTEI;163;2021;1664
NPD;163;2021;542
FREIE WÄHLER;163;2021;4477
PIRATEN;163;2021;362
ÖDP;163;2021;381
V-Partei³;163;2021;139
MLPD;163;2021;52
dieBasis;163;2021;1816
Bündnis C;163;2021;708
III. Weg;163;2021;266
DKP;163;2021;88
Die Humanisten;163;2021;171
Gesundheitsforschung;163;2021;581
Team Todenhöfer;163;2021;266
Volt;163;2021;160
AfD;164;2021;48794
CDU;164;2021;31340
DIE LINKE;164;2021;12078
SPD;164;2021;28848
FDP;164;2021;16210
GRÜNE;164;2021;5194
Tierschutzpartei;164;2021;2966
Die PARTEI;164;2021;1650
NPD;164;2021;914
FREIE WÄHLER;164;2021;5079
PIRATEN;164;2021;397
ÖDP;164;2021;256
V-Partei³;164;2021;166
MLPD;164;2021;58
dieBasis;164;2021;1958
Bündnis C;164;2021;1940
III. Weg;164;2021;291
DKP;164;2021;102
Die Humanisten;164;2021;150
Gesundheitsforschung;164;2021;673
Team Todenhöfer;164;2021;323
Volt;164;2021;248
AfD;165;2021;36601
CDU;165;2021;27024
DIE LINKE;165;2021;13629
SPD;165;2021;30718
FDP;165;2021;15431
GRÜNE;165;2021;7134
Tierschutzpartei;165;2021;3093
Die PARTEI;165;2021;1483
NPD;165;2021;400
FREIE WÄHLER;165;2021;4004
PIRATEN;165;2021;463
ÖDP;165;2021;310
V-Partei³;165;2021;104
MLPD;165;2021;92
dieBasis;165;2021;2720
Bündnis C;165;2021;679
III. Weg;165;2021;418
DKP;165;2021;96
Die Humanisten;165;2021;133
Gesundheitsforschung;165;2021;579
Team Todenhöfer;165;2021;244
Volt;165;2021;191
AfD;166;2021;34112
CDU;166;2021;26782
DIE LINKE;166;2021;12058
SPD;166;2021;30436
FDP;166;2021;13708
GRÜNE;166;2021;6263
Tierschutzpartei;166;2021;3181
Die PARTEI;166;2021;1676
NPD;166;2021;291
FREIE WÄHLER;166;2021;2155
PIRATEN;166;2021;340
ÖDP;166;2021;364
V-Partei³;166;2021;82
MLPD;166;2021;73
dieBasis;166;2021;2048
Bündnis C;166;2021;779
III. Weg;166;2021;459
DKP;166;2021;88
Die Humanisten;166;2021;157
Gesundheitsforschung;166;2021;652
Team Todenhöfer;166;2021;248
Volt;166;2021;191
LKR;166;2021;0
CDU;167;2021;30392
SPD;167;2021;49064
AfD;167;2021;12899
FDP;167;2021;15288
GRÜNE;167;2021;14775
DIE LINKE;167;2021;4441
Tierschutzpartei;167;2021;1946
Die PARTEI;167;2021;964
FREIE WÄHLER;167;2021;2791
PIRATEN;167;2021;452
NPD;167;2021;159
ÖDP;167;2021;106
V-Partei³;167;2021;83
MLPD;167;2021;40
DKP;167;2021;27
dieBasis;167;2021;1528
Bündnis C;167;2021;114
BÜNDNIS21;167;2021;41
LKR;167;2021;31
Die Humanisten;167;2021;87
Gesundheitsforschung;167;2021;218
Team Todenhöfer;167;2021;374
Volt;167;2021;223
CDU;168;2021;28183
SPD;168;2021;51812
AfD;168;2021;12141
FDP;168;2021;16448
GRÜNE;168;2021;30348
DIE LINKE;168;2021;10518
Tierschutzpartei;168;2021;2346
Die PARTEI;168;2021;1673
FREIE WÄHLER;168;2021;1824
PIRATEN;168;2021;694
NPD;168;2021;143
ÖDP;168;2021;175
V-Partei³;168;2021;156
MLPD;168;2021;133
DKP;168;2021;89
dieBasis;168;2021;1854
Bündnis C;168;2021;217
BÜNDNIS21;168;2021;48
LKR;168;2021;31
Die Humanisten;168;2021;180
Gesundheitsforschung;168;2021;215
Team Todenhöfer;168;2021;1159
Volt;168;2021;442
CDU;169;2021;27867
SPD;169;2021;48579
AfD;169;2021;14899
FDP;169;2021;12807
GRÜNE;169;2021;11595
DIE LINKE;169;2021;4524
Tierschutzpartei;169;2021;1776
Die PARTEI;169;2021;988
FREIE WÄHLER;169;2021;2734
PIRATEN;169;2021;343
NPD;169;2021;201
ÖDP;169;2021;121
V-Partei³;169;2021;71
MLPD;169;2021;35
DKP;169;2021;24
dieBasis;169;2021;1344
Bündnis C;169;2021;204
BÜNDNIS21;169;2021;90
LKR;169;2021;22
Die Humanisten;169;2021;81
Gesundheitsforschung;169;2021;210
Team Todenhöfer;169;2021;198
Volt;169;2021;313
CDU;170;2021;29913
SPD;170;2021;50100
AfD;170;2021;15047
FDP;170;2021;15422
GRÜNE;170;2021;14089
DIE LINKE;170;2021;4411
Tierschutzpartei;170;2021;1996
Die PARTEI;170;2021;1209
FREIE WÄHLER;170;2021;3440
PIRATEN;170;2021;504
NPD;170;2021;244
ÖDP;170;2021;126
V-Partei³;170;2021;73
MLPD;170;2021;15
DKP;170;2021;43
dieBasis;170;2021;1396
Bündnis C;170;2021;233
BÜNDNIS21;170;2021;48
LKR;170;2021;34
Die Humanisten;170;2021;92
Gesundheitsforschung;170;2021;251
Team Todenhöfer;170;2021;270
Volt;170;2021;215
CDU;171;2021;31042
SPD;171;2021;42098
AfD;171;2021;12558
FDP;171;2021;14789
GRÜNE;171;2021;22347
DIE LINKE;171;2021;8089
Tierschutzpartei;171;2021;1863
Die PARTEI;171;2021;1178
FREIE WÄHLER;171;2021;1767
PIRATEN;171;2021;453
NPD;171;2021;176
ÖDP;171;2021;291
V-Partei³;171;2021;115
MLPD;171;2021;23
DKP;171;2021;61
dieBasis;171;2021;1828
Bündnis C;171;2021;275
BÜNDNIS21;171;2021;43
LKR;171;2021;32
Die Humanisten;171;2021;133
Gesundheitsforschung;171;2021;177
Team Todenhöfer;171;2021;497
Volt;171;2021;434
CDU;172;2021;37725
SPD;172;2021;44546
AfD;172;2021;17513
FDP;172;2021;17327
GRÜNE;172;2021;16957
DIE LINKE;172;2021;5102
Tierschutzpartei;172;2021;2240
Die PARTEI;172;2021;1636
FREIE WÄHLER;172;2021;3051
PIRATEN;172;2021;449
NPD;172;2021;382
ÖDP;172;2021;238
V-Partei³;172;2021;118
MLPD;172;2021;17
DKP;172;2021;74
dieBasis;172;2021;1946
Bündnis C;172;2021;524
BÜNDNIS21;172;2021;39
LKR;172;2021;39
Die Humanisten;172;2021;119
Gesundheitsforschung;172;2021;239
Team Todenhöfer;172;2021;720
Volt;172;2021;399
CDU;173;2021;36201
SPD;173;2021;44046
AfD;173;2021;14836
FDP;173;2021;17106
GRÜNE;173;2021;26109
DIE LINKE;173;2021;8028
Tierschutzpartei;173;2021;2301
Die PARTEI;173;2021;1818
FREIE WÄHLER;173;2021;3697
PIRATEN;173;2021;555
NPD;173;2021;235
ÖDP;173;2021;251
V-Partei³;173;2021;177
MLPD;173;2021;34
DKP;173;2021;117
dieBasis;173;2021;1892
Bündnis C;173;2021;251
BÜNDNIS21;173;2021;50
LKR;173;2021;41
Die Humanisten;173;2021;211
Gesundheitsforschung;173;2021;216
Team Todenhöfer;173;2021;632
Volt;173;2021;898
CDU;174;2021;50312
SPD;174;2021;36343
AfD;174;2021;21443
FDP;174;2021;20528
GRÜNE;174;2021;16324
DIE LINKE;174;2021;4447
Tierschutzpartei;174;2021;2007
Die PARTEI;174;2021;1326
FREIE WÄHLER;174;2021;3136
PIRATEN;174;2021;442
NPD;174;2021;239
ÖDP;174;2021;189
V-Partei³;174;2021;151
MLPD;174;2021;20
DKP;174;2021;28
dieBasis;174;2021;2458
Bündnis C;174;2021;468
BÜNDNIS21;174;2021;71
LKR;174;2021;51
Die Humanisten;174;2021;130
Gesundheitsforschung;174;2021;231
Team Todenhöfer;174;2021;399
Volt;174;2021;961
CDU;175;2021;32685
SPD;175;2021;36943
AfD;175;2021;17079
FDP;175;2021;17046
GRÜNE;175;2021;15009
DIE LINKE;175;2021;4308
Tierschutzpartei;175;2021;2579
Die PARTEI;175;2021;1255
FREIE WÄHLER;175;2021;3435
PIRATEN;175;2021;584
NPD;175;2021;497
ÖDP;175;2021;137
V-Partei³;175;2021;116
MLPD;175;2021;25
DKP;175;2021;37
dieBasis;175;2021;1873
