Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;listenplatz;jahr
Thomas;Herter;1986;Die Humanisten;Würzburg;-1;-1;2021
Horst Michael;Schürer;1961;EB: Schürer;Würzburg;-1;-1;2021
Volker Michael;Ullrich;1975;CSU;Augsburg-Stadt;-1;-1;2021
Ulrike Renate Martina;Bahr;1964;SPD;Augsburg-Stadt;-1;-1;2021
Raimond Christian;Scheirich;1990;AfD;Augsburg-Stadt;-1;-1;2021
Alexander;Meyer;1970;FDP;Augsburg-Stadt;-1;-1;2021
Claudia Benedikta;Roth;1955;GRÜNE;Augsburg-Stadt;-1;-1;2021
Frederik Maximilian;Hintermayr;1992;DIE LINKE;Augsburg-Stadt;-1;-1;2021
Bernhard;Müller;1963;FREIE WÄHLER;Augsburg-Stadt;-1;-1;2021
Alexander;Mai;1996;ÖDP;Augsburg-Stadt;-1;-1;2021
Anton;Steinböck;1943;BP;Augsburg-Stadt;-1;-1;2021
Roland;Kurschat;1986;Die PARTEI;Augsburg-Stadt;-1;-1;2021
Anna Xenia;Weingart;1994;V-Partei³;Augsburg-Stadt;-1;-1;2021
Emil Karl Eckehard;Bauer;1953;MLPD;Augsburg-Stadt;-1;-1;2021
Klaus;Jaeger;1952;dieBasis;Augsburg-Stadt;-1;-1;2021
Nelly Dorothea;Rüttiger;1989;Volt;Augsburg-Stadt;-1;-1;2021
Alexandra Theresa;Kolb;1966;EB: Kolb;Augsburg-Stadt;-1;-1;2021
Ediz Lokman Can;Sirin;2000;EB: Sirin;Augsburg-Stadt;-1;-1;2021
Hansjörg;Durz;1971;CSU;Augsburg-Land;-1;-1;2021
Heike;Heubach;1979;SPD;Augsburg-Land;-1;-1;2021
Rainer Detlef;Kraft;1974;AfD;Augsburg-Land;-1;-1;2021
Matthias;Krause;1991;FDP;Augsburg-Land;-1;-1;2021
Stefan Christian Xaver;Lindauer;1996;GRÜNE;Augsburg-Land;-1;-1;2021
Cengiz;Tuncer;1970;DIE LINKE;Augsburg-Land;-1;-1;2021
Marina;Jakob;1988;FREIE WÄHLER;Augsburg-Land;-1;-1;2021
Thomas;Lidl;1980;ÖDP;Augsburg-Land;-1;-1;2021
Alexander;Denner;1982;dieBasis;Augsburg-Land;-1;-1;2021
Sami;Baydar;1991;EB: Baydar;Augsburg-Land;-1;-1;2021
Ulrich;Lange;1969;CSU;Donau-Ries;-1;-1;2021
Christoph Florian;Schmid;1976;SPD;Donau-Ries;-1;-1;2021
Edeltraud;Schwarz;1967;AfD;Donau-Ries;-1;-1;2021
Marcus Christoph;Schürdt;1976;FDP;Donau-Ries;-1;-1;2021
Stefan;Norder-Freiherr von Hauch;1977;GRÜNE;Donau-Ries;-1;-1;2021
Manfred;Seel;1954;DIE LINKE;Donau-Ries;-1;-1;2021
Ulrich Manfred;Reiner;1988;FREIE WÄHLER;Donau-Ries;-1;-1;2021
Dieter Stefan;Feldmeier;1982;ÖDP;Donau-Ries;-1;-1;2021
Kristin;Burger;1992;V-Partei³;Donau-Ries;-1;-1;2021
Dagmar Barbara;Riesner;1969;dieBasis;Donau-Ries;-1;-1;2021
Erich Roland Dieter;Zühlke;1958;LKR;Donau-Ries;-1;-1;2021
Harald;Gerke;1960;UNABHÄNGIGE;Donau-Ries;-1;-1;2021
Alexander;Engelhard;1972;CSU;Neu-Ulm;-1;-1;2021
Karl Heinz;Brunner;1953;SPD;Neu-Ulm;-1;-1;2021
Gerd Michael;Mannes;1969;AfD;Neu-Ulm;-1;-1;2021
Anke;Hillmann-Richter;1973;FDP;Neu-Ulm;-1;-1;2021
Ekin;Deligöz;1971;GRÜNE;Neu-Ulm;-1;-1;2021
Xaver;Merk;1953;DIE LINKE;Neu-Ulm;-1;-1;2021
Daniel;Mayer;1992;FREIE WÄHLER;Neu-Ulm;-1;-1;2021
Krimhilde Marianne;Dornach;1966;ÖDP;Neu-Ulm;-1;-1;2021
Bastian Thomas;Röhm;1985;Tierschutzpartei;Neu-Ulm;-1;-1;2021
Philipp;Meier;1978;PIRATEN;Neu-Ulm;-1;-1;2021
Roman;Albrecht;1992;dieBasis;Neu-Ulm;-1;-1;2021
Florian Martin;Lipp;1989;Volt;Neu-Ulm;-1;-1;2021
Daniel Johannes Maria;Langhans;1958;EB: Langhans;Neu-Ulm;-1;-1;2021
Mechthilde;Wittmann;1967;CSU;Oberallgäu;-1;-1;2021
Martin Basil;Holderied;1990;SPD;Oberallgäu;-1;-1;2021
Rainer;Rothfuß;1971;AfD;Oberallgäu;-1;-1;2021
Stephan;Thomae;1968;FDP;Oberallgäu;-1;-1;2021
Pius;Bandte;1998;GRÜNE;Oberallgäu;-1;-1;2021
Engelbert Anton;Blessing;1985;DIE LINKE;Oberallgäu;-1;-1;2021
Annette Elisabeth;Hauser-Felberbaum;1961;FREIE WÄHLER;Oberallgäu;-1;-1;2021
Franz Josef;Natterer-Babych;1975;ÖDP;Oberallgäu;-1;-1;2021
Tommy;Schwellinger;1984;Die PARTEI;Oberallgäu;-1;-1;2021
Marcel Norbert;Frey;1989;V-Partei³;Oberallgäu;-1;-1;2021
Dietrich Karl Arnold;Busacker;1957;dieBasis;Oberallgäu;-1;-1;2021
Alfred;Dorn;1969;EB: Dorn;Oberallgäu;-1;-1;2021
Stephan;Stracke;1974;CSU;Ostallgäu;-1;-1;2021
Regina;Leenders;1990;SPD;Ostallgäu;-1;-1;2021
Christian Anton;Sedlmeir;1964;AfD;Ostallgäu;-1;-1;2021
Kai Fabian;Fackler;2002;FDP;Ostallgäu;-1;-1;2021
Daniel Josef;Pflügl;1975;GRÜNE;Ostallgäu;-1;-1;2021
Susanne;Ferschl;1973;DIE LINKE;Ostallgäu;-1;-1;2021
Mariana;Braunmiller;1982;FREIE WÄHLER;Ostallgäu;-1;-1;2021
Alexander;Abt;1971;ÖDP;Ostallgäu;-1;-1;2021
Christian Friederich;Armster;1969;Die PARTEI;Ostallgäu;-1;-1;2021
Christiana;Hofer;1978;V-Partei³;Ostallgäu;-1;-1;2021
Florian Markus;Mayr;1979;dieBasis;Ostallgäu;-1;-1;2021
Stefan;Kaufmann;1969;CDU;Stuttgart I;-1;-1;2021
Anna Lucia;Schanbacher;1989;SPD;Stuttgart I;-1;-1;2021
Cem;Özdemir;1965;GRÜNE;Stuttgart I;-1;-1;2021
Judith Sandra;Skudelny;1975;FDP;Stuttgart I;-1;-1;2021
Dirk;Spaniel;1971;AfD;Stuttgart I;-1;-1;2021
Bernd Karl;Riexinger;1955;DIE LINKE;Stuttgart I;-1;-1;2021
Marcel;Krohn;1968;Tierschutzpartei;Stuttgart I;-1;-1;2021
Xenia Mareike;Lehmann;2002;Die PARTEI;Stuttgart I;-1;-1;2021
Klaus;Wirthwein;1957;FREIE WÄHLER;Stuttgart I;-1;-1;2021
Heinz Peter;Jakobeit;1955;DiB;Stuttgart I;-1;-1;2021
Julia Sarah;Scheller;1982;MLPD;Stuttgart I;-1;-1;2021
Miriam Nathalie;Nikola;1975;dieBasis;Stuttgart I;-1;-1;2021
Ralph;Schertlen;1969;BÜRGERBEWEGUNG;Stuttgart I;-1;-1;2021
Berthold;Stegemann;1996;Die Humanisten;Stuttgart I;-1;-1;2021
Julia Sophie;Böcklen;1994;Volt;Stuttgart I;-1;-1;2021
Marc;Schuller;1979;BüSo;Stuttgart I;-1;-1;2021
Werner;Ressdorf;1954;EB: Ressdorf;Stuttgart I;-1;-1;2021
Maximilian Rick;Mörseburg;1992;CDU;Stuttgart II;-1;-1;2021
Dejan;Perc;1975;SPD;Stuttgart II;-1;-1;2021
Anna Maria;Christmann;1983;GRÜNE;Stuttgart II;-1;-1;2021
Timur;Lutfullin;1986;FDP;Stuttgart II;-1;-1;2021
Michael Hans;Mayer;1954;AfD;Stuttgart II;-1;-1;2021
Johanna Maria;Tiarks;1982;DIE LINKE;Stuttgart II;-1;-1;2021
Matthias;Gottfried;1987;Tierschutzpartei;Stuttgart II;-1;-1;2021
Tim Fabian;Westenberg;1982;Die PARTEI;Stuttgart II;-1;-1;2021
Ralf Peter;Wendel;1955;FREIE WÄHLER;Stuttgart II;-1;-1;2021
Volker Otto;Kraft;1953;MLPD;Stuttgart II;-1;-1;2021
Thomas;Kucher;1969;dieBasis;Stuttgart II;-1;-1;2021
Milton René Karl-Heinz;Greiner;1964;BÜRGERBEWEGUNG;Stuttgart II;-1;-1;2021
Konstantin;Ksensow;1984;Die Humanisten;Stuttgart II;-1;-1;2021
Jan Peter;König;1996;Volt;Stuttgart II;-1;-1;2021
Christoph Andreas;Mohs;1971;BüSo;Stuttgart II;-1;-1;2021
Erkan;Demir;1971;EB: Demir;Stuttgart II;-1;-1;2021
Marc Josef;Biadacz;1979;CDU;Böblingen;-1;-1;2021
Jasmina;Hostert;1982;SPD;Böblingen;-1;-1;2021
Tobias Björn;Bacherle;1994;GRÜNE;Böblingen;-1;-1;2021
Florian;Toncar;1979;FDP;Böblingen;-1;-1;2021
Markus-Cornel;Frohnmaier;1991;AfD;Böblingen;-1;-1;2021
Richard;Pitterle;1959;DIE LINKE;Böblingen;-1;-1;2021
Tim Kevin;Manojlović;1993;Die PARTEI;Böblingen;-1;-1;2021
Norbert Heinrich;Volz;1971;FREIE WÄHLER;Böblingen;-1;-1;2021
André;Mondry;1964;ÖDP;Böblingen;-1;-1;2021
Guido;Drehsen;1966;DiB;Böblingen;-1;-1;2021
Johanna Bouwke;Jäckh-Vermeulen;1950;MLPD;Böblingen;-1;-1;2021
Annabel;Jones;1980;dieBasis;Böblingen;-1;-1;2021
Birgit;Seibel;1971;Volt;Böblingen;-1;-1;2021
Friedhild Anni;Miller;1969;EB: Miller;Böblingen;-1;-1;2021
Hans Ulrich Peter;Tolzin;1958;EB: Tolzin;Böblingen;-1;-1;2021
Markus;Grübel;1959;CDU;Esslingen;-1;-1;2021
Argyri;Paraschaki;1977;SPD;Esslingen;-1;-1;2021
Sebastian;Schäfer;1979;GRÜNE;Esslingen;-1;-1;2021
Robert;Langer;1971;FDP;Esslingen;-1;-1;2021
Boris;Malewski;1978;AfD;Esslingen;-1;-1;2021
Anil;Beşli;1995;DIE LINKE;Esslingen;-1;-1;2021
Daniela;Negt;2003;Die PARTEI;Esslingen;-1;-1;2021
Holger;Fritz;1969;FREIE WÄHLER;Esslingen;-1;-1;2021
Hubert;Bauer;1960;MLPD;Esslingen;-1;-1;2021
Stefan Andreas;Zweifel;1960;dieBasis;Esslingen;-1;-1;2021
Wolfgang;Hamberger;1994;Die Humanisten;Esslingen;-1;-1;2021
Andreas Rudolf;Jakobi;1971;Volt;Esslingen;-1;-1;2021
Michael;Hennrich;1965;CDU;Nürtingen;-1;-1;2021
Nils Hermann;Schmid;1973;SPD;Nürtingen;-1;-1;2021
Matthias;Gastel;1970;GRÜNE;Nürtingen;-1;-1;2021
Renata;Alt;1965;FDP;Nürtingen;-1;-1;2021
Kerstin;Hanske;1970;AfD;Nürtingen;-1;-1;2021
Hüseyin;Sahin;1987;DIE LINKE;Nürtingen;-1;-1;2021
Daniel Falk;Friesch;1997;Die PARTEI;Nürtingen;-1;-1;2021
Markus Sven;Mangold;1979;FREIE WÄHLER;Nürtingen;-1;-1;2021
Sigrid;Ott;1961;DiB;Nürtingen;-1;-1;2021
Dieter Jakob;Rupp;1959;MLPD;Nürtingen;-1;-1;2021
Ilona;Timmermann;1976;dieBasis;Nürtingen;-1;-1;2021
Hermann;Färber;1963;CDU;Göppingen;-1;-1;2021
Heike Charlotte;Baehrens;1955;SPD;Göppingen;-1;-1;2021
Viktoria;Kruse;1991;GRÜNE;Göppingen;-1;-1;2021
Jan;Olsson;1997;FDP;Göppingen;-1;-1;2021
Volker;Münz;1964;AfD;Göppingen;-1;-1;2021
Eva-Maria;Glathe-Braun;1958;DIE LINKE;Göppingen;-1;-1;2021
Christian;Treder;1993;Die PARTEI;Göppingen;-1;-1;2021
Andreas;Cerrotta;1968;FREIE WÄHLER;Göppingen;-1;-1;2021
Christel;Beck;1948;MLPD;Göppingen;-1;-1;2021
Karlheinz;Siegmund;1960;dieBasis;Göppingen;-1;-1;2021
Christina Daniela;Stumpp;1987;CDU;Waiblingen;-1;-1;2021
Urs Jakob;Abelein;1991;SPD;Waiblingen;-1;-1;2021
Annedore Sophia;Kowatsch;1988;GRÜNE;Waiblingen;-1;-1;2021
Stephan;Seiter;1963;FDP;Waiblingen;-1;-1;2021
Jürgen Friedrich;Braun;1961;AfD;Waiblingen;-1;-1;2021
Luigi;Pantisano;1979;DIE LINKE;Waiblingen;-1;-1;2021
Friedrich;Häfner;1965;Die PARTEI;Waiblingen;-1;-1;2021
Volker Walfried;Hepp;1974;FREIE WÄHLER;Waiblingen;-1;-1;2021
Kai Steffen;Dorra;1964;DiB;Waiblingen;-1;-1;2021
Dieter;Böttcher;1952;MLPD;Waiblingen;-1;-1;2021
Brigitte;Aldinger;1965;dieBasis;Waiblingen;-1;-1;2021
Anna Marie;Schorn;1995;Volt;Waiblingen;-1;-1;2021
Steffen Rudi;Bilger;1979;CDU;Ludwigsburg;-1;-1;2021
Macit;Karaahmetoǧlu;1968;SPD;Ludwigsburg;-1;-1;2021
Sandra;Detzer;1980;GRÜNE;Ludwigsburg;-1;-1;2021
Oliver Wolfgang Hermann;Martin;1967;FDP;Ludwigsburg;-1;-1;2021
Martin Alexander;Hess;1971;AfD;Ludwigsburg;-1;-1;2021
Andreas;Frisch;1981;DIE LINKE;Ludwigsburg;-1;-1;2021
Emanuele Ferdinando Michael;Annunziata;2001;Die PARTEI;Ludwigsburg;-1;-1;2021
Martin;Pfaff;1970;FREIE WÄHLER;Ludwigsburg;-1;-1;2021
Michael Peter;Dornhausen;1972;ÖDP;Ludwigsburg;-1;-1;2021
Johannes Stephan Michael;Johne;1962;dieBasis;Ludwigsburg;-1;-1;2021
Jördis;Hollnagel;1971;Volt;Ludwigsburg;-1;-1;2021
David Joaquim Rastko;Gibanica;1998;EB: Gibanica;Ludwigsburg;-1;-1;2021
Jakob;Novotny;1992;EB: Novotny;Ludwigsburg;-1;-1;2021
Fabian Benedikt Meinrad;Gramling;1987;CDU;Neckar-Zaber;-1;-1;2021
Thomas;Utz;1989;SPD;Neckar-Zaber;-1;-1;2021
Lars Maximilian;Schweizer;1993;GRÜNE;Neckar-Zaber;-1;-1;2021
Marcel Rudolf;Distl;1992;FDP;Neckar-Zaber;-1;-1;2021
Marc Stephan;Jongen;1968;AfD;Neckar-Zaber;-1;-1;2021
Emma;Weber;1993;DIE LINKE;Neckar-Zaber;-1;-1;2021
Alexander;Wezel;2002;Die PARTEI;Neckar-Zaber;-1;-1;2021
Jan Benedykt;Rittaler;1959;FREIE WÄHLER;Neckar-Zaber;-1;-1;2021
Gerd Ulrich;Bogisch;1969;ÖDP;Neckar-Zaber;-1;-1;2021
Wolfgang Herbert;Schaible;1961;DiB;Neckar-Zaber;-1;-1;2021
Sven;Kerzel;1975;dieBasis;Neckar-Zaber;-1;-1;2021
Werner;Hartmann;1945;EB: Hartmann;Neckar-Zaber;-1;-1;2021
Alexander Richard;Throm;1968;CDU;Heilbronn;-1;-1;2021
Josip;Juratovic;1959;SPD;Heilbronn;-1;-1;2021
Isabell Charlotte;Steidel;1997;GRÜNE;Heilbronn;-1;-1;2021
Michael Georg;Link;1963;FDP;Heilbronn;-1;-1;2021
Franziska Ella Marianne;Gminder;1945;AfD;Heilbronn;-1;-1;2021
Konrad;Wanner;1956;DIE LINKE;Heilbronn;-1;-1;2021
Milena;Götz;1998;Die PARTEI;Heilbronn;-1;-1;2021
Uwe;Basler;1961;FREIE WÄHLER;Heilbronn;-1;-1;2021
Peter;Rügner;1966;MLPD;Heilbronn;-1;-1;2021
Dirk Helge;Piper;1965;dieBasis;Heilbronn;-1;-1;2021
Markus;Schneider;1983;Die Humanisten;Heilbronn;-1;-1;2021
Christian Alexander;Stetten;1970;CDU;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Kevin;Leiser;1993;SPD;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Harald;Ebner;1964;GRÜNE;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Valentin Christian;Abel;1991;FDP;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Jens;Moll;1983;AfD;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Cedric Nils;Schiele;1997;DIE LINKE;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Knud Erich;Wetzel;1970;Die PARTEI;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Jürgen Karlheinz;Braun;1955;FREIE WÄHLER;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Friedrich;Zahn;1952;ÖDP;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Karl Wilhelm;Maier;1947;MLPD;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Marcus Helmut;Rohrbach;1985;dieBasis;Schwäbisch Hall – Hohenlohe;-1;-1;2021
Ingeborg Gabriele;Gräßle;1961;CDU;Backnang – Schwäbisch Gmünd;-1;-1;2021
Tim-Luka;Schwab;2000;SPD;Backnang – Schwäbisch Gmünd;-1;-1;2021
Ricarda;Lang;1994;GRÜNE;Backnang – Schwäbisch Gmünd;-1;-1;2021
David-Sebastian;Hamm;1977;FDP;Backnang – Schwäbisch Gmünd;-1;-1;2021
Andreas Berno;Wörner;1965;AfD;Backnang – Schwäbisch Gmünd;-1;-1;2021
Annette Lilly;Keles;1952;DIE LINKE;Backnang – Schwäbisch Gmünd;-1;-1;2021
Michael;Schoder;1972;Die PARTEI;Backnang – Schwäbisch Gmünd;-1;-1;2021
Gabriele Katharina;Regele;1968;FREIE WÄHLER;Backnang – Schwäbisch Gmünd;-1;-1;2021
Marianne Rosina;Kolb;1958;MLPD;Backnang – Schwäbisch Gmünd;-1;-1;2021
Stefan;Schmidt;1966;dieBasis;Backnang – Schwäbisch Gmünd;-1;-1;2021
Roderich;Kiesewetter;1963;CDU;Aalen – Heidenheim;-1;-1;2021
Leni;Breymaier;1960;SPD;Aalen – Heidenheim;-1;-1;2021
Margit Theresia;Stumpp;1963;GRÜNE;Aalen – Heidenheim;-1;-1;2021
Arian;Kriesch;1983;FDP;Aalen – Heidenheim;-1;-1;2021
Jan-Hendrik Willi Matthias;Czada;1980;AfD;Aalen – Heidenheim;-1;-1;2021
Tim;Steckbauer;1999;DIE LINKE;Aalen – Heidenheim;-1;-1;2021
Alexander Olaf;Ortmann;1997;Die PARTEI;Aalen – Heidenheim;-1;-1;2021
Peter Reinhard;Koptisch;1958;FREIE WÄHLER;Aalen – Heidenheim;-1;-1;2021
Roland Walter;Maier;1955;MLPD;Aalen – Heidenheim;-1;-1;2021
Steffen Mark;Weller;1967;dieBasis;Aalen – Heidenheim;-1;-1;2021
Pia Sophie;Großer;2002;Volt;Aalen – Heidenheim;-1;-1;2021
Ingo Peter;Wellenreuther;1959;CDU;Karlsruhe-Stadt;-1;-1;2021
Parsa;Marvi;1982;SPD;Karlsruhe-Stadt;-1;-1;2021
Zoe;Mayer;1995;GRÜNE;Karlsruhe-Stadt;-1;-1;2021
Michael Alexander;Theurer;1967;FDP;Karlsruhe-Stadt;-1;-1;2021
Marc Albert;Bernhard;1972;AfD;Karlsruhe-Stadt;-1;-1;2021
Michel;Brandt;1990;DIE LINKE;Karlsruhe-Stadt;-1;-1;2021
Daniel;Barth;1990;Die PARTEI;Karlsruhe-Stadt;-1;-1;2021
Bernhard Heinrich;Barutta;1961;FREIE WÄHLER;Karlsruhe-Stadt;-1;-1;2021
Franz-Josef;Behr;1957;ÖDP;Karlsruhe-Stadt;-1;-1;2021
Jonas;Dachner;1986;MLPD;Karlsruhe-Stadt;-1;-1;2021
Martin Markus;Buchfink;1981;dieBasis;Karlsruhe-Stadt;-1;-1;2021
Klaus-Jürgen;Raphael;1964;Bündnis C;Karlsruhe-Stadt;-1;-1;2021
Andreas Maximilian;Schäfer;1988;Die Humanisten;Karlsruhe-Stadt;-1;-1;2021
Tassi;Giannikopoulos;1980;Volt;Karlsruhe-Stadt;-1;-1;2021
Markus Tilmann;Schmoll;1987;KlimalisteBW;Karlsruhe-Stadt;-1;-1;2021
Nicolas Benjamin;Zippelius;1987;CDU;Karlsruhe-Land;-1;-1;2021
Patrick Michael;Diebold;1988;SPD;Karlsruhe-Land;-1;-1;2021
Sebastian Andrè;Grässer;1991;GRÜNE;Karlsruhe-Land;-1;-1;2021
Hans-Günther;Lohr;1970;FDP;Karlsruhe-Land;-1;-1;2021
René;Rotzinger;1973;AfD;Karlsruhe-Land;-1;-1;2021
Jörg Alfred;Rupp;1966;DIE LINKE;Karlsruhe-Land;-1;-1;2021
David Johannes;Braitmaier;2003;Die PARTEI;Karlsruhe-Land;-1;-1;2021
Steffen;Schmid;1963;FREIE WÄHLER;Karlsruhe-Land;-1;-1;2021
Georg Hans-Ludwig Maria;Austermann;1966;ÖDP;Karlsruhe-Land;-1;-1;2021
Ralf Hubert;Baßler;1961;dieBasis;Karlsruhe-Land;-1;-1;2021
Niklas;Goerke;1989;Die Humanisten;Karlsruhe-Land;-1;-1;2021
Heidemarie Ingeborg;Mund;1962;EB: Mund;Karlsruhe-Land;-1;-1;2021
Kai Thorsten;Whittaker;1985;CDU;Rastatt;-1;-1;2021
Gabriele;Katzmarek;1960;SPD;Rastatt;-1;-1;2021
Thomas;Gönner;1999;GRÜNE;Rastatt;-1;-1;2021
Sven Gustav;Gehrke;1969;FDP;Rastatt;-1;-1;2021
Verena;Bäuerle;1965;AfD;Rastatt;-1;-1;2021
Tudor Paul;Costin;1984;DIE LINKE;Rastatt;-1;-1;2021
Lara;Schindler;1993;FREIE WÄHLER;Rastatt;-1;-1;2021
Marion;Hofmann;1959;dieBasis;Rastatt;-1;-1;2021
Robin;Gscheidle;1998;Volt;Rastatt;-1;-1;2021
Wolfgang Peter;Rapps;1949;EB: Rapps;Rastatt;-1;-1;2021
Günther Jakob;Beikert;1968;KlimalisteBW;Rastatt;-1;-1;2021
Alexander Paul;Föhr;1980;CDU;Heidelberg;-1;-1;2021
Elisabeth;Krämer;1993;SPD;Heidelberg;-1;-1;2021
Franziska Katharina;Brantner;1979;GRÜNE;Heidelberg;-1;-1;2021
Dennis Tim;Nusser;1996;FDP;Heidelberg;-1;-1;2021
Malte;Kaufmann;1976;AfD;Heidelberg;-1;-1;2021
Zara Dilan;Kızıltaş;1999;DIE LINKE;Heidelberg;-1;-1;2021
Franziskus Maria;Schmitz;1997;Die PARTEI;Heidelberg;-1;-1;2021
Daniel;Brenzel;1978;FREIE WÄHLER;Heidelberg;-1;-1;2021
Bernhard Alfons;Schweigert;1955;MLPD;Heidelberg;-1;-1;2021
Ulrich Friedrich;Becker;1981;dieBasis;Heidelberg;-1;-1;2021
Wasilios;Vlachopoulos;1993;Die Humanisten;Heidelberg;-1;-1;2021
Verena Arabella;Willaredt;1998;Volt;Heidelberg;-1;-1;2021
Friederike;Benjes;1966;KlimalisteBW;Heidelberg;-1;-1;2021
Roland Andreas Egon;Hörner;1954;CDU;Mannheim;-1;-1;2021
Isabel Andrea;Cademartori Dujisin;1988;SPD;Mannheim;-1;-1;2021
Melis;Sekmen;1993;GRÜNE;Mannheim;-1;-1;2021
Konrad Johann Lorenz;Stockmeier;1977;FDP;Mannheim;-1;-1;2021
Jörg Wolfgang;Finkler;1972;AfD;Mannheim;-1;-1;2021
Gökay;Akbulut;1982;DIE LINKE;Mannheim;-1;-1;2021
Simon;Matheis;1992;Die PARTEI;Mannheim;-1;-1;2021
Stephan Martin;Frauenkron;1983;FREIE WÄHLER;Mannheim;-1;-1;2021
Joachim;Förster;1958;ÖDP;Mannheim;-1;-1;2021
Josef Eugen;Buck;1961;MLPD;Mannheim;-1;-1;2021
Lars;Ebert;1964;dieBasis;Mannheim;-1;-1;2021
Johanna Klara;Legnar;1988;KlimalisteBW;Mannheim;-1;-1;2021
Nina Ingrid;Warken;1979;CDU;Odenwald – Tauber;-1;-1;2021
Anja;Lotz;1966;SPD;Odenwald – Tauber;-1;-1;2021
Charlotte;Schneidewind-Hartnagel;1953;GRÜNE;Odenwald – Tauber;-1;-1;2021
Timo;Breuninger;1995;FDP;Odenwald – Tauber;-1;-1;2021
Christina;Baum;1956;AfD;Odenwald – Tauber;-1;-1;2021
Robert;Binder;1986;DIE LINKE;Odenwald – Tauber;-1;-1;2021
Dominik;Leuser;1986;Die PARTEI;Odenwald – Tauber;-1;-1;2021
Stefan Albrecht;Grimm;1977;FREIE WÄHLER;Odenwald – Tauber;-1;-1;2021
Dieter;Schwarz;1951;dieBasis;Odenwald – Tauber;-1;-1;2021
Moritz Paul Georg;Oppelt;1989;CDU;Rhein-Neckar;-1;-1;2021
Lars;Castellucci;1974;SPD;Rhein-Neckar;-1;-1;2021
Jürgen;Kretz;1982;GRÜNE;Rhein-Neckar;-1;-1;2021
Jens;Brandenburg;1986;FDP;Rhein-Neckar;-1;-1;2021
Stefan;Holzmann;1978;AfD;Rhein-Neckar;-1;-1;2021
Ecevit;Emre;1974;DIE LINKE;Rhein-Neckar;-1;-1;2021
Domenic;Arnold;1997;FREIE WÄHLER;Rhein-Neckar;-1;-1;2021
Michael Meinhard;Dietz;1985;dieBasis;Rhein-Neckar;-1;-1;2021
Daniel Robert;Schmitt;1992;EB: Schmitt;Rhein-Neckar;-1;-1;2021
Olav Steffen;Gutting;1970;CDU;Bruchsal – Schwetzingen;-1;-1;2021
Nezaket;Yildirim;1977;SPD;Bruchsal – Schwetzingen;-1;-1;2021
Nicole-Annette;Heger;1970;GRÜNE;Bruchsal – Schwetzingen;-1;-1;2021
Christopher;Gohl;1974;FDP;Bruchsal – Schwetzingen;-1;-1;2021
Ruth;Rickersfeld;1966;AfD;Bruchsal – Schwetzingen;-1;-1;2021
Alena;Schmitt;2001;DIE LINKE;Bruchsal – Schwetzingen;-1;-1;2021
Gerd;Wolf;1961;Die PARTEI;Bruchsal – Schwetzingen;-1;-1;2021
Alexander;Geyer;1982;FREIE WÄHLER;Bruchsal – Schwetzingen;-1;-1;2021
Frank;Theis;1967;dieBasis;Bruchsal – Schwetzingen;-1;-1;2021
Jonas James;Fritsch;1998;EB: Fritsch;Bruchsal – Schwetzingen;-1;-1;2021
Gunther;Krichbaum;1964;CDU;Pforzheim;-1;-1;2021
Katja Wilma;Mast;1971;SPD;Pforzheim;-1;-1;2021
Stephanie;Aeffner;1976;GRÜNE;Pforzheim;-1;-1;2021
Rainer;Semet;1957;FDP;Pforzheim;-1;-1;2021
Diana;Zimmer;1998;AfD;Pforzheim;-1;-1;2021
Meltem;Çelik;1992;DIE LINKE;Pforzheim;-1;-1;2021
Matthias;Ebner;1984;Tierschutzpartei;Pforzheim;-1;-1;2021
Alexander;Krenz;2000;Die PARTEI;Pforzheim;-1;-1;2021
Sabine;Zeitler;1960;FREIE WÄHLER;Pforzheim;-1;-1;2021
Susanne;Dufke;1961;dieBasis;Pforzheim;-1;-1;2021
Andreas;Kubisch;1960;BÜRGERBEWEGUNG;Pforzheim;-1;-1;2021
Siegmar Hugo;Herrlinger;1952;EB: Herrlinger;Pforzheim;-1;-1;2021
Klaus;Mack;1973;CDU;Calw;-1;-1;2021
Saskia Christina;Esken;1961;SPD;Calw;-1;-1;2021
Sara;Haug;1996;GRÜNE;Calw;-1;-1;2021
Michael;König;1992;FDP;Calw;-1;-1;2021
Marcus;Lotzin;1980;AfD;Calw;-1;-1;2021
Thomas;Hanser;1990;DIE LINKE;Calw;-1;-1;2021
Dirk;Witzelmaier;1975;Tierschutzpartei;Calw;-1;-1;2021
Yvonne Denise;Vogler;1985;Die PARTEI;Calw;-1;-1;2021
Markus;Mast;1993;FREIE WÄHLER;Calw;-1;-1;2021
Egon Volker;Nagel;1960;dieBasis;Calw;-1;-1;2021
Frank Stefan;Negwer;1964;LKR;Calw;-1;-1;2021
